"","Image URL","Image Name"
"1","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/1.jp2/info.json","EAP166_1_1_1/1"
"2","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/2.jp2/info.json","EAP166_1_1_1/2"
"3","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/3.jp2/info.json","EAP166_1_1_1/3"
"4","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/4.jp2/info.json","EAP166_1_1_1/4"
"5","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/5.jp2/info.json","EAP166_1_1_1/5"
"6","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/6.jp2/info.json","EAP166_1_1_1/6"
"7","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/7.jp2/info.json","EAP166_1_1_1/7"
"8","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/8.jp2/info.json","EAP166_1_1_1/8"
"9","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/9.jp2/info.json","EAP166_1_1_1/9"
"10","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/10.jp2/info.json","EAP166_1_1_1/10"
"11","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/11.jp2/info.json","EAP166_1_1_1/11"
"12","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/12.jp2/info.json","EAP166_1_1_1/12"
"13","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/13.jp2/info.json","EAP166_1_1_1/13"
"14","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/14.jp2/info.json","EAP166_1_1_1/14"
"15","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/15.jp2/info.json","EAP166_1_1_1/15"
"16","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/16.jp2/info.json","EAP166_1_1_1/16"
"17","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/17.jp2/info.json","EAP166_1_1_1/17"
"18","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/18.jp2/info.json","EAP166_1_1_1/18"
"19","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/19.jp2/info.json","EAP166_1_1_1/19"
"20","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/20.jp2/info.json","EAP166_1_1_1/20"
"21","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/21.jp2/info.json","EAP166_1_1_1/21"
"22","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/22.jp2/info.json","EAP166_1_1_1/22"
"23","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/23.jp2/info.json","EAP166_1_1_1/23"
"24","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/24.jp2/info.json","EAP166_1_1_1/24"
"25","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/25.jp2/info.json","EAP166_1_1_1/25"
"26","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/26.jp2/info.json","EAP166_1_1_1/26"
"27","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/27.jp2/info.json","EAP166_1_1_1/27"
"28","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/28.jp2/info.json","EAP166_1_1_1/28"
"29","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/29.jp2/info.json","EAP166_1_1_1/29"
"30","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/30.jp2/info.json","EAP166_1_1_1/30"
"31","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/31.jp2/info.json","EAP166_1_1_1/31"
"32","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/32.jp2/info.json","EAP166_1_1_1/32"
"33","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/33.jp2/info.json","EAP166_1_1_1/33"
"34","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/34.jp2/info.json","EAP166_1_1_1/34"
"35","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/35.jp2/info.json","EAP166_1_1_1/35"
"36","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/36.jp2/info.json","EAP166_1_1_1/36"
"37","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/37.jp2/info.json","EAP166_1_1_1/37"
"38","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/38.jp2/info.json","EAP166_1_1_1/38"
"39","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/39.jp2/info.json","EAP166_1_1_1/39"
"40","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/40.jp2/info.json","EAP166_1_1_1/40"
"41","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/41.jp2/info.json","EAP166_1_1_1/41"
"42","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/42.jp2/info.json","EAP166_1_1_1/42"
"43","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/43.jp2/info.json","EAP166_1_1_1/43"
"44","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/44.jp2/info.json","EAP166_1_1_1/44"
"45","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/45.jp2/info.json","EAP166_1_1_1/45"
"46","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/46.jp2/info.json","EAP166_1_1_1/46"
"47","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/47.jp2/info.json","EAP166_1_1_1/47"
"48","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/48.jp2/info.json","EAP166_1_1_1/48"
"49","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/49.jp2/info.json","EAP166_1_1_1/49"
"50","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/50.jp2/info.json","EAP166_1_1_1/50"
"51","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/51.jp2/info.json","EAP166_1_1_1/51"
"52","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/52.jp2/info.json","EAP166_1_1_1/52"
"53","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/53.jp2/info.json","EAP166_1_1_1/53"
"54","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/54.jp2/info.json","EAP166_1_1_1/54"
"55","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/55.jp2/info.json","EAP166_1_1_1/55"
"56","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/56.jp2/info.json","EAP166_1_1_1/56"
"57","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/57.jp2/info.json","EAP166_1_1_1/57"
"58","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/58.jp2/info.json","EAP166_1_1_1/58"
"59","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/59.jp2/info.json","EAP166_1_1_1/59"
"60","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/60.jp2/info.json","EAP166_1_1_1/60"
"61","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/61.jp2/info.json","EAP166_1_1_1/61"
"62","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/62.jp2/info.json","EAP166_1_1_1/62"
"63","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/63.jp2/info.json","EAP166_1_1_1/63"
"64","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/64.jp2/info.json","EAP166_1_1_1/64"
"65","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/65.jp2/info.json","EAP166_1_1_1/65"
"66","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/66.jp2/info.json","EAP166_1_1_1/66"
"67","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/67.jp2/info.json","EAP166_1_1_1/67"
"68","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/68.jp2/info.json","EAP166_1_1_1/68"
"69","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/69.jp2/info.json","EAP166_1_1_1/69"
"70","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/70.jp2/info.json","EAP166_1_1_1/70"
"71","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/71.jp2/info.json","EAP166_1_1_1/71"
"72","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/72.jp2/info.json","EAP166_1_1_1/72"
"73","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/73.jp2/info.json","EAP166_1_1_1/73"
"74","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/74.jp2/info.json","EAP166_1_1_1/74"
"75","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/75.jp2/info.json","EAP166_1_1_1/75"
"76","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/76.jp2/info.json","EAP166_1_1_1/76"
"77","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/77.jp2/info.json","EAP166_1_1_1/77"
"78","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/78.jp2/info.json","EAP166_1_1_1/78"
"79","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/79.jp2/info.json","EAP166_1_1_1/79"
"80","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/80.jp2/info.json","EAP166_1_1_1/80"
"81","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/81.jp2/info.json","EAP166_1_1_1/81"
"82","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/82.jp2/info.json","EAP166_1_1_1/82"
"83","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/83.jp2/info.json","EAP166_1_1_1/83"
"84","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/84.jp2/info.json","EAP166_1_1_1/84"
"85","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/85.jp2/info.json","EAP166_1_1_1/85"
"86","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/86.jp2/info.json","EAP166_1_1_1/86"
"87","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/87.jp2/info.json","EAP166_1_1_1/87"
"88","https://images.eap.bl.uk/EAP166/EAP166_1_1_1/88.jp2/info.json","EAP166_1_1_1/88"
