"","Image URL","Image Name"
"1","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/1.jp2/info.json","EAP468_1_1_1/1"
"2","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/2.jp2/info.json","EAP468_1_1_1/2"
"3","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/3.jp2/info.json","EAP468_1_1_1/3"
"4","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/4.jp2/info.json","EAP468_1_1_1/4"
"5","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/5.jp2/info.json","EAP468_1_1_1/5"
"6","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/6.jp2/info.json","EAP468_1_1_1/6"
"7","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/7.jp2/info.json","EAP468_1_1_1/7"
"8","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/8.jp2/info.json","EAP468_1_1_1/8"
"9","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/9.jp2/info.json","EAP468_1_1_1/9"
"10","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/10.jp2/info.json","EAP468_1_1_1/10"
"11","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/11.jp2/info.json","EAP468_1_1_1/11"
"12","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/12.jp2/info.json","EAP468_1_1_1/12"
"13","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/13.jp2/info.json","EAP468_1_1_1/13"
"14","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/14.jp2/info.json","EAP468_1_1_1/14"
"15","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/15.jp2/info.json","EAP468_1_1_1/15"
"16","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/16.jp2/info.json","EAP468_1_1_1/16"
"17","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/17.jp2/info.json","EAP468_1_1_1/17"
"18","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/18.jp2/info.json","EAP468_1_1_1/18"
"19","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/19.jp2/info.json","EAP468_1_1_1/19"
"20","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/20.jp2/info.json","EAP468_1_1_1/20"
"21","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/21.jp2/info.json","EAP468_1_1_1/21"
"22","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/22.jp2/info.json","EAP468_1_1_1/22"
"23","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/23.jp2/info.json","EAP468_1_1_1/23"
"24","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/24.jp2/info.json","EAP468_1_1_1/24"
"25","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/25.jp2/info.json","EAP468_1_1_1/25"
"26","https://images.eap.bl.uk/EAP468/EAP468_1_1_1/26.jp2/info.json","EAP468_1_1_1/26"
